"person_id","birth","birth.lat","birth.long","birth.country","birth.state","res","res.lat","res.long","res.country","res.state"
4032,"Bay Village, Ohio, United States",41.484996,-81.9208434,"United States","Ohio","Tampa, Florida, United States",27.9477595,-82.458444,"United States","Florida"
4034,"Lakewood, Ohio, United States",41.4819932,-81.7981908,"United States","Ohio","Tampa, Florida, United States",27.9477595,-82.458444,"United States","Florida"
4035,"Cleveland, Ohio, United States",41.4996574,-81.6936772,"United States","Ohio","Tampa, Florida, United States",27.9477595,-82.458444,"United States","Florida"
4038,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York","Mount Kisco, New York, United States",41.2042616,-73.7270761,"United States","New York"
4039,"Herzebrock, Germany",51.8828423,8.2434589,"Germany",NA,"Johannesburg, South Africa",-26.205,28.049722,"South Africa",NA
4040,"Netanya, Israel",32.3073499,34.8628611,"Israel",NA,"Netanya, Israel",32.3073499,34.8628611,"Israel",NA
4042,"De Leon, Texas, United States",32.1104362,-98.5371496,"United States","Texas","Midland, Texas, United States",31.83688,-102.0103767,"United States","Texas"
4044,"Little Rock, Arkansas, United States",34.7465071,-92.2896267,"United States","Arkansas","Little Rock, Arkansas, United States",34.7465071,-92.2896267,"United States","Arkansas"
4045,"Midland, Texas, United States",31.83688,-102.0103767,"United States","Texas","Dallas, Texas, United States",32.7762719,-96.7968559,"United States","Texas"
4046,"Chicago, Illinois, United States",41.8755616,-87.6244212,"United States","Illinois","Beverly Hills, California, United States",34.0696501,-118.3963062,"United States","California"
4048,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York","New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
4049,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York","Miami, Florida, United States",25.7741728,-80.19362,"United States","Florida"
4050,"Venice, Venice, Italy",45.5035386,12.3425797,"Italy",NA,"Venice, Italy",45.4371908,12.3345898,"Italy",NA
4051,"Culver City, California, United States",34.0211224,-118.396466,"United States","California","Steamboat Springs, Colorado, United States",40.4848003,-106.831735,"United States","Colorado"
4052,"Chicago, Illinois, United States",41.8755616,-87.6244212,"United States","Illinois","St. Louis, Missouri, United States",38.6280278,-90.1910154,"United States","Missouri"
4054,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York","San Francisco, California, United States",37.7792588,-122.4193286,"United States","California"
4055,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York","Palm Beach, Florida, United States",26.6279798,-80.4494174,"United States","Florida"
4056,"Adel, Iowa, United States",41.6174123,-94.0185176,"United States","Iowa","Adel, Iowa, United States",41.6174123,-94.0185176,"United States","Iowa"
4057,"Geneva, Switzerland",46.2017559,6.1466014,"Switzerland",NA,"Greenwich, Connecticut, United States",41.0264862,-73.6284598,"United States","Connecticut"
4059,"Melbourne, Australia",-37.8142454,144.9631732,"Australia",NA,"Perth, Australia",-31.9558967,115.8605784,"Australia",NA
4060,"Mandal, Norway",58.0268181,7.4534802000000004,"Norway",NA,"Oslo, Norway",59.9133301,10.7389701,"Norway",NA
4061,"Vancouver, British Columbia, Canada",49.2608724,-123.113952,"Canada",NA,"Seattle, Washington, United States",47.6038321,-122.330062,"United States","Washington"
4063,"Evansville, Indiana, United States",37.970495,-87.5715641,"United States","Indiana","East Lyme, Connecticut, United States",41.3482141,-72.2092951,"United States","Connecticut"
4064,"Porsgrunn, Norway",59.103735,9.7363538,"Norway",NA,"Oslo, Norway",59.9133301,10.7389701,"Norway",NA
4065,"Dolgoprudny, Moscow Oblast, Russia",55.9466077,37.5048358,"Russia",NA,"London, United Kingdom",51.4893335,-0.1440551,"United Kingdom",NA
4066,"Leipzig, Germany",51.3406321,12.3747329,"Germany",NA,"Leipzig, Germany",51.3406321,12.3747329,"Germany",NA
4068,"Coburg, Germany",50.2582226,10.964561,"Germany",NA,"Dusseldorf, Germany",51.2254018,6.7763137,"Germany",NA
4075,"Kyiv, Ukraine",50.4500336,30.5241361,"Ukraine",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
4079,"Kleinsemmering, Austria",47.1935286,15.5748215,"Austria",NA,"Aurora, Ontario, Canada",43.99973,-79.467545,"Canada",NA
4080,"Bremen, Germany",53.0758196,8.8071646,"Germany",NA,"Dreieich, Germany",50.011974,8.7123912,"Germany",NA
4081,"Dimitrovskii, Orenburg Oblast, Russia",51.4307379,54.2361202,"Russia",NA,"Chelyabinsk, Russia",55.1559312,61.3997019,"Russia",NA
4082,"Montreal, Quebec, Canada",45.5031824,-73.5698065,"Canada",NA,"Geneva, Switzerland",46.2017559,6.1466014,"Switzerland",NA
4083,"Mülheim an der Ruhr, Germany",51.4272925,6.8829192,"Germany",NA,"Tegernsee, Germany",47.7099191,11.7543337,"Germany",NA
4084,"Mülheim an der Ruhr, Germany",51.4272925,6.8829192,"Germany",NA,"Tegernsee, Germany",47.7099191,11.7543337,"Germany",NA
4085,"Kalamazoo, Michigan, United States",42.291707,-85.5872286,"United States","Michigan","New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
4086,"Kalamazoo, Michigan, United States",42.291707,-85.5872286,"United States","Michigan","Fort Collins, Colorado, United States",40.5871782,-105.0770113,"United States","Colorado"
4087,"San Antonio, Texas, United States",29.4246002,-98.4951405,"United States","Texas","Portage, Michigan, United States",42.2011538,-85.5800022,"United States","Michigan"
4088,"Levokumskoye, Russia",44.822536,44.660427,"Russia",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
4089,"Munich, Germany",48.1371079,11.5753822,"Germany",NA,"Melbourne, Australia",-37.8142454,144.9631732,"Australia",NA
4095,"Chaoshan, Guangdong, China",23.5424042,116.5828304,"China",NA,"Shantou, Guangdong, China",23.3563921,116.6775856,"China",NA
4096,"Tainan, Taiwan",22.9912348,120.184982,"Taiwan",NA,"Austin, Texas, United States",30.2711286,-97.7436995,"United States","Texas"
4099,"Almaty, Kazakhstan",43.2363924,76.9457275,"Kazakhstan",NA,"Almaty, Kazakhstan",43.2363924,76.9457275,"Kazakhstan",NA
4100,"Moscow, Russia",55.625578,37.6063916,"Russia",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
4102,"Bandung, West Java, Indonesia",-6.9218457,107.6070833,"Indonesia",NA,"Jakarta, Indonesia",-6.1754049,106.827168,"Indonesia",NA
4103,"Jakarta, Indonesia",-6.1754049,106.827168,"Indonesia",NA,"Jakarta, Indonesia",-6.1754049,106.827168,"Indonesia",NA
4106,"Jinhu County, Huai'an, Jiangsu, China",33.0183453,119.0136509,"China",NA,"Lianyungang, Jiangsu, China",34.5933134,119.2171662,"China",NA
4108,"Xiaoshan, Zhejiang, China",30.1861821,120.2597528,"China",NA,"Hangzhou, Zhejiang, China",30.2489634,120.2052342,"China",NA
4109,"Ürümqi, Xinjiang, China",43.8244074,87.6139038,"China",NA,"Ürümqi, Xinjiang, China",43.8244074,87.6139038,"China",NA
4113,"Yantai, Shandong, China",37.461928,121.4425255,"China",NA,"Yantai, Shandong, China",37.461928,121.4425255,"China",NA
4115,"Yichun, Jiangxi, China",28.3803015,115.0153957,"China",NA,"Zhongshan, Guangdong, China",22.5197073,113.3872302,"China",NA
4116,"Huaiyuan County, Anhui, China",32.9706393,117.1994832,"China",NA,"Shenzhen, Guangdong, China",22.5445741,114.0545429,"China",NA
4117,"Dashiqiao, Liaoning, China",40.6348183,122.5042794,"China",NA,"Yingkou, China",40.6747155,122.2357736,"China",NA
4119,"Siping, Jilin, China",43.1669821,124.364739,"China",NA,"Beijing, Beijing, China",39.9057136,116.3912972,"China",NA
4120,"Dalian, Liaoning, China",39.740278000000004,122.255833,"China",NA,"Dalian, Liaoning, China",39.740278000000004,122.255833,"China",NA
4123,"Buenos Aires, Argentina",-34.6095579,-58.3887904,"Argentina",NA,"Buenos Aires, Argentina",-34.6095579,-58.3887904,"Argentina",NA
4127,"Jakarta, Indonesia",-6.1754049,106.827168,"Indonesia",NA,"Jakarta, Indonesia",-6.1754049,106.827168,"Indonesia",NA
4128,"Semarang, Central Java, Indonesia",-6.9903988,110.4229104,"Indonesia",NA,"Jakarta, Indonesia",-6.1754049,106.827168,"Indonesia",NA
4130,"Jakarta, Indonesia",-6.1754049,106.827168,"Indonesia",NA,"Las Vegas, Nevada, United States",36.1674263,-115.1484131,"United States","Nevada"
4131,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York","New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
4132,"Pontianak, West Kalimantan, Indonesia",-0.0226903,109.3447488,"Indonesia",NA,"Jakarta, Indonesia",-6.1754049,106.827168,"Indonesia",NA
4134,"Agara, Georgia",42.0376325,43.8203744,"Georgia",NA,"London, United Kingdom",51.4893335,-0.1440551,"United Kingdom",NA
4135,"Moscow, Russia",55.625578,37.6063916,"Russia",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
4137,"Potomac, Maryland, United States",39.0180508,-77.1956331,"United States","Maryland","Cary, North Carolina, United States",35.7882893,-78.7812081,"United States","North Carolina"
4138,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York","New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
4139,"West Reading, Pennsylvania, United States",40.3337038,-75.9474322,"United States","Pennsylvania","Nashville, Tennessee, United States",36.1622767,-86.7742984,"United States","Tennessee"
4145,"Xiamen, Fujian, China",24.5438732,118.0768065,"China",NA,"Manila, Philippines",14.5904492,120.9803621,"Philippines",NA
4148,"Plaridel, Bulacan, Philippines",14.8863156,120.8598985,"Philippines",NA,"Manila, Philippines",14.5904492,120.9803621,"Philippines",NA
4149,"Holliston, Massachusetts, United States",42.2000966,-71.4245049,"United States","Massachusetts","San Francisco, California, United States",37.7792588,-122.4193286,"United States","California"
4150,"Quanzhou, Fujian, China",25.1901863,118.338717,"China",NA,"Jinjiang, Fujian, China",24.784435,118.5477505,"China",NA
4151,"Warsaw, Poland",52.2333742,21.0711489,"Poland",NA,"San Francisco, California, United States",37.7792588,-122.4193286,"United States","California"
4152,"Eskişehir, Turkey",39.7743941,30.519116,"Turkey",NA,"Istanbul, Turkey",41.006381,28.9758715,"Turkey",NA
4153,"Waregem, Belgium",50.8868222,3.4323622,"Belgium",NA,"Deinze, Belgium",50.9840526,3.5274017,"Belgium",NA
4155,"Shikokuchuo, Ehime, Japan",33.980744,133.5499338,"Japan",NA,"Tokyo, Japan",35.6768601,139.7638947,"Japan",NA
4156,"Shikokuchuo, Ehime, Japan",33.980744,133.5499338,"Japan",NA,"Tokyo, Japan",35.6768601,139.7638947,"Japan",NA
4162,"Ashiya, Hyōgo, Japan",34.7273701,135.3040278,"Japan",NA,"Osaka, Japan",34.6937569,135.5014539,"Japan",NA
4165,"Hefei, Anhui, China",31.8665676,117.281428,"China",NA,"Shenzhen, Guangdong, China",22.5445741,114.0545429,"China",NA
4166,"Batu Pahat, Johor, Malaysia",1.933333,103,"Malaysia",NA,"Kuala Lumpur, Malaysia",3.1526589,101.7022205,"Malaysia",NA
4167,"Batu Pahat, Johor, Malaysia",1.933333,103,"Malaysia",NA,"Kuala Lumpur, Malaysia",3.1526589,101.7022205,"Malaysia",NA
4170,"Quanzhou, Fujian, China",25.1901863,118.338717,"China",NA,"Manila, Philippines",14.5904492,120.9803621,"Philippines",NA
4171,"Davao del Sur, Philippines",6.6983658,125.3612135,"Philippines",NA,"Manila, Philippines",14.5904492,120.9803621,"Philippines",NA
4173,"Jiayu County, Xianning, Hubei, China",29.9724209,113.9335326,"China",NA,"Guangzhou, Guangdong, China",23.1301964,113.2592945,"China",NA
4174,"Xiamen, Fujian, China",24.5438732,118.0768065,"China",NA,"Manila, Philippines",14.5904492,120.9803621,"Philippines",NA
4175,"Singapore, Singapore",1.357107,103.8194992,"Singapore",NA,"Singapore, Singapore",1.357107,103.8194992,"Singapore",NA
4178,"Mitaka, Tokyo, Japan",35.6833926,139.5592421,"Japan",NA,"Tokyo, Japan",35.6768601,139.7638947,"Japan",NA
4180,"Toronto, Ontario, Canada",43.6534817,-79.3839347,"Canada",NA,"Toronto, Ontario, Canada",43.6534817,-79.3839347,"Canada",NA
4181,"Anshan, Liaoning, China",40.822222,122.8275,"China",NA,"Shanghai, China",31.2323437,121.4691024,"China",NA
4186,"Suzhou, Jiangsu, China",31.311123,120.6212881,"China",NA,"Suzhou, Jiangsu, China",31.311123,120.6212881,"China",NA
4190,"Foshan, Guangdong, China",23.0239788,113.1159558,"China",NA,"Hong Kong, China",22.2793278,114.1628131,"China",NA
4191,"Hong Kong, China",22.2793278,114.1628131,"China",NA,"San Francisco, California, United States",37.7792588,-122.4193286,"United States","California"
4192,"Chenzhou, Hunan, China",25.7733598,113.0094337,"China",NA,"Changsha, Hunan, China",28.1450774,113.2384362,"China",NA
4193,"Loudi, Hunan, China",27.6995215,111.9890658,"China",NA,"Beijing, Beijing, China",39.9057136,116.3912972,"China",NA
4195,"Hong Kong, China",22.2793278,114.1628131,"China",NA,"Hong Kong, China",22.2793278,114.1628131,"China",NA
4197,"Jinsekikōgen, Hiroshima, Japan",34.724023,133.253549,"Japan",NA,"Tokyo, Japan",35.6768601,139.7638947,"Japan",NA
4202,"Jakarta, Indonesia",-6.1754049,106.827168,"Indonesia",NA,"Jakarta, Indonesia",-6.1754049,106.827168,"Indonesia",NA
4203,"Montreal, Quebec, Canada",45.5031824,-73.5698065,"Canada",NA,"Marathon, Florida, United States",24.7137524,-81.0903512,"United States","Florida"
4204,"Surabaya, Indonesia",-7.2462836,112.7377674,"Indonesia",NA,"Jakarta, Indonesia",-6.1754049,106.827168,"Indonesia",NA
4207,"Medan, North Sumatra, Indonesia",3.5894617,98.6741623,"Indonesia",NA,"Singapore, Singapore",1.357107,103.8194992,"Singapore",NA
4216,"Istanbul, Turkey",41.006381,28.9758715,"Turkey",NA,"Istanbul, Turkey",41.006381,28.9758715,"Turkey",NA
4218,"Vizzini, Catania, Italy",37.1610157,14.7484682,"Italy",NA,"Melbourne, Australia",-37.8142454,144.9631732,"Australia",NA
4219,"Falaise, Calvados, France",48.8964741,-0.1999129,"France",NA,"Paris, France",48.8588897,2.320041,"France",NA
4220,"Menzelinsk, Russia",55.7255585,53.1071815,"Russia",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
4223,"Moscow, Russia",55.625578,37.6063916,"Russia",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
4224,"Atlanta, Georgia, United States",33.7544657,-84.3898151,"United States","Georgia","Southampton, New York, United States",40.8842482,-72.3897131,"United States","New York"
4227,"Springfield, Minnesota, United States",44.2385706,-94.9758156,"United States","Minnesota","Mankato, Minnesota, United States",44.1658533,-94.0028013,"United States","Minnesota"
4229,"Medan, North Sumatra, Indonesia",3.5894617,98.6741623,"Indonesia",NA,"Jakarta, Indonesia",-6.1754049,106.827168,"Indonesia",NA
4231,"Singapore, Singapore",1.357107,103.8194992,"Singapore",NA,"Kuala Lumpur, Malaysia",3.1526589,101.7022205,"Malaysia",NA
4235,"Belo Horizonte, Minas Gerais, Brazil",-19.9227318,-43.9450948,"Brazil",NA,"Belo Horizonte, Minas Gerais, Brazil",-19.9227318,-43.9450948,"Brazil",NA
4236,"Varna, Bulgaria",43.2073873,27.9166653,"Bulgaria",NA,"Palo Alto, California, United States",37.4443293,-122.1598465,"United States","California"
4238,"Pittsburgh, Pennsylvania, United States",40.4416941,-79.9900861,"United States","Pennsylvania","Palm Beach, Florida, United States",26.6279798,-80.4494174,"United States","Florida"
4244,"Dazey, North Dakota, United States",47.1905449,-98.2017618,"United States","North Dakota","Fargo, North Dakota, United States",46.877229,-96.789821,"United States","North Dakota"
4245,"Frankfurt, Germany",50.1106444,8.6820917,"Germany",NA,"Los Angeles, California, United States",34.0536909,-118.242766,"United States","California"
4246,"Mainz, Germany",49.9995205,8.2736253,"Germany",NA,"Munich, Germany",48.1371079,11.5753822,"Germany",NA
4250,"Bandar Lampung, Indonesia",-5.4460713,105.2643742,"Indonesia",NA,"Jakarta, Indonesia",-6.1754049,106.827168,"Indonesia",NA
4251,"Roswell, New Mexico, United States",33.3943282,-104.5229518,"United States","New Mexico","Dallas, Texas, United States",32.7762719,-96.7968559,"United States","Texas"
4252,"Jersey City, New Jersey, United States",40.7215682,-74.047455,"United States","New Jersey","Hong Kong, China",22.2793278,114.1628131,"China",NA
4253,"Toronto, Ontario, Canada",43.6534817,-79.3839347,"Canada",NA,"Toronto, Ontario, Canada",43.6534817,-79.3839347,"Canada",NA
4255,"Ål, Norway",60.6972655,8.5037405,"Norway",NA,"Sollihøgda, Norway",59.9657272,10.3459697,"Norway",NA
4256,"Tambon Wat Bo, Phanat Nikom District, Chon Buri, Thailand",13.45215248,101.1773435,"Thailand",NA,"Bangkok, Thailand",13.7524938,100.4935089,"Thailand",NA
4261,"Drăgănești, Moldova",47.7174702,28.251122,"Moldova",NA,"Kyiv, Ukraine",50.4500336,30.5241361,"Ukraine",NA
4263,"Gyumri, Armenia",40.7852085,43.8416095,"Armenia",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
4264,"Borsa, Romania",47.6554079,24.6639308,"Romania",NA,"London, United Kingdom",51.4893335,-0.1440551,"United Kingdom",NA
4265,"Polysayevo, Kemerovo Oblast, Russia",54.603142,86.276024,"Russia",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
4266,"Sibu, Malaysia",2.2996601,111.8710012,"Malaysia",NA,"Sibu, Malaysia",2.2996601,111.8710012,"Malaysia",NA
4267,"Brașov, Romania",45.6525105,25.6105654,"Romania",NA,"Bucharest, Romania",44.4361414,26.1027202,"Romania",NA
4268,"Ashbury Park, New Jersey, United States",40.220378,-74.011808,"United States","New Jersey","New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
4269,"Atlantic City, New Jersey, United States",39.3642852,-74.4229351,"United States","New Jersey","New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
4271,"Atlantic City, New Jersey, United States",39.3642852,-74.4229351,"United States","New Jersey","New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
4273,"Lakewood, New Jersey, United States",40.0978929,-74.2176435,"United States","New Jersey","New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
4275,"Lakewood, New Jersey, United States",40.0978929,-74.2176435,"United States","New Jersey","Beverly Hills, California, United States",34.0696501,-118.3963062,"United States","California"
4276,"Long Branch, New Jersey, United States",40.3042778,-73.9923596,"United States","New Jersey","New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
4277,"Parigi, Indonesia",-5.3094076,119.8531621,"Indonesia",NA,"Jakarta, Indonesia",-6.1754049,106.827168,"Indonesia",NA
4280,"Cologne, Germany",50.938361,6.959974,"Germany",NA,"Krefeld, Germany",51.3331205,6.5623343,"Germany",NA
4281,"Rheda-Wiedenbrück, Germany",51.841667,8.3,"Germany",NA,"Rheda-Wiedenbrück, Germany",51.841667,8.3,"Germany",NA
4282,"Steyr, Austria",48.0390046,14.4191276,"Austria",NA,"Vienna, Austria",48.2083537,16.3725042,"Austria",NA
4283,"Philadelphia, Pennsylvania, United States",39.9527237,-75.1635262,"United States","Pennsylvania","Miami Beach, Florida, United States",25.7929198,-80.1353006,"United States","Florida"
4284,"Asker, Norway",59.6812603,10.474836,"Norway",NA,"Oslo, Norway",59.9133301,10.7389701,"Norway",NA
4285,"Tombolo, Italy",45.6470275,11.8304219,"Italy",NA,"Tombolo, Italy",45.6470275,11.8304219,"Italy",NA
4286,"Shaoxing, China, China",30.0662503,120.4764712,"China",NA,"Shanghai, China",31.2323437,121.4691024,"China",NA
4288,"Rheda-Wiedenbrück, Germany",51.841667,8.3,"Germany",NA,"Rheda-Wiedenbrück, Germany",51.841667,8.3,"Germany",NA
4290,"Istanbul, Turkey",41.006381,28.9758715,"Turkey",NA,"Istanbul, Turkey",41.006381,28.9758715,"Turkey",NA
4291,"Stockholm, Seden",59.3327881,18.0644881,"Seden",NA,"Geneva, Switzerland",46.2017559,6.1466014,"Switzerland",NA
4294,"Hatay, Turkey",36.3451332,36.0748022,"Turkey",NA,"Istanbul, Turkey",41.006381,28.9758715,"Turkey",NA
4298,"Franca, São Paulo, Brazil",-20.5381768,-47.4009795,"Brazil",NA,"São Paulo, São Paulo, Brazil",-23.5506507,-46.6333824,"Brazil",NA
4299,"Hue, Vietnam",16.4639321,107.5863388,"Vietnam",NA,"Ho Chi Minh City, Vietnam",10.7755254,106.7021047,"Vietnam",NA
4300,"Soc Trang, Vietnam",9.3203771,106.1059371,"Vietnam",NA,"Arcadia, California, United States",34.1362075,-118.0401497,"United States","California"
4301,"Hải Dương, Vietnam",20.9602884,106.3604393,"Vietnam",NA,"Hanoi, Vietnam",21.0283334,105.854041,"Vietnam",NA
4302,"Boston, Massachusetts, United States",42.3554334,-71.060511,"United States","Massachusetts","Brookline, Massachusetts, United States",42.332918,-71.1187829,"United States","Massachusetts"
4303,"Batala, Punjab, India",31.8193025,75.1999941,"India",NA,"New Delhi, India",28.6419258,77.2217499,"India",NA
4304,"Dalian, Liaoning, China",39.740278000000004,122.255833,"China",NA,"Sydney, Australia",-33.8698439,151.2082848,"Australia",NA
4305,"Brescia, Brescia, Italy",45.5398022,10.2200214,"Italy",NA,"Brescia, Italy",45.7795805,10.425873,"Italy",NA
4306,"Washington, District of Columbia, United States",38.8950368,-77.0365427,"United States","District of Columbia","Cincinnati, Ohio, United States",39.1014537,-84.5124602,"United States","Ohio"
4307,"St. Petersburg, Russia",59.938732,30.316229,"Russia",NA,"St. Petersburg, Russia",59.938732,30.316229,"Russia",NA
4309,"Moscow, Russia",55.625578,37.6063916,"Russia",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
4310,"Springfield, Missouri, United States",37.2081729,-93.2922715,"United States","Missouri","Winnetka, Illinois, United States",42.1080703,-87.7365286,"United States","Illinois"
4311,"Mount Vernon, Illinois, United States",38.3172715,-88.9031201,"United States","Illinois","Dallas, Texas, United States",32.7762719,-96.7968559,"United States","Texas"
4312,"Austin County, Texas, United States",29.8916488,-96.2443467,"United States","Texas","Austin, Texas, United States",30.2711286,-97.7436995,"United States","Texas"
4313,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York","Palm Beach, Florida, United States",26.6279798,-80.4494174,"United States","Florida"
4316,"Zhunan Township, Miaoli County, Taiwan",24.683726,120.873384,"Taiwan",NA,"Taipei, Taiwan",25.0375198,121.5636796,"Taiwan",NA
4317,"Taipei, Taiwan",25.0375198,121.5636796,"Taiwan",NA,"Taipei, Taiwan",25.0375198,121.5636796,"Taiwan",NA
4320,"Nanzhou Township, Taiwan",22.4904956,120.5098258,"Taiwan",NA,"Hsinchu, Taiwan",24.8066333,120.9686833,"Taiwan",NA
4321,"Lukang Township, Changhua, Taiwan",24.055092,120.431341,"Taiwan",NA,"Taichung, Taiwan",24.163162,120.6478282,"Taiwan",NA
4322,"Taipei, Taiwan",25.0375198,121.5636796,"Taiwan",NA,"Shanghai, China",31.2323437,121.4691024,"China",NA
4323,"Taipei, Taiwan",25.0375198,121.5636796,"Taiwan",NA,"Hong Kong, China",22.2793278,114.1628131,"China",NA
4330,"Tenghai, Guangdong, China",23.4694075,116.7515585,"China",NA,"Hong Kong, China",22.2793278,114.1628131,"China",NA
4334,"Tripoli, Libya",32.896672,13.1777923,"Libya",NA,"Netanya, Israel",32.3073499,34.8628611,"Israel",NA
4335,"Khoe, Sakhalin, Russia",51.3211171,142.1829357,"Russia",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
4336,"Kashihara, Nara, Japan",34.5094067,135.792955,"Japan",NA,"Osaka, Japan",34.6937569,135.5014539,"Japan",NA
4338,"Putilkovo, Moscow Oblast, Russia",55.8625,37.390278,"Russia",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
4339,"Chongqing, Chongqing, China",30.8101669,108.4034084,"China",NA,"Chongqing, China",30.05518,107.8748712,"China",NA
4340,"Chongqing, Chongqing, China",30.8101669,108.4034084,"China",NA,"Rolling Hills, California, United States",33.7668041,-118.3496623,"United States","California"
4341,"Los Angeles, California, United States",34.0536909,-118.242766,"United States","California","Denver, Colorado, United States",39.7392364,-104.984862,"United States","Colorado"
4342,"Endwell, New York, United States",42.1188252,-76.0225574,"United States","New York","Pittsburgh, Pennsylvania, United States",40.4416941,-79.9900861,"United States","Pennsylvania"
4345,"Shanghai, China",31.2323437,121.4691024,"China",NA,"Hong Kong, China",22.2793278,114.1628131,"China",NA
4346,"Shanghai, China",31.2323437,121.4691024,"China",NA,"Hong Kong, China",22.2793278,114.1628131,"China",NA
4347,"Moscow, Russia",55.625578,37.6063916,"Russia",NA,"Almaty, Kazakhstan",43.2363924,76.9457275,"Kazakhstan",NA
4349,"Cincinnati, Ohio, United States",39.1014537,-84.5124602,"United States","Ohio","Atlanta, Georgia, United States",33.7544657,-84.3898151,"United States","Georgia"
4350,"Hong Kong, China",22.2793278,114.1628131,"China",NA,"Manila, Philippines",14.5904492,120.9803621,"Philippines",NA
4351,"Čelákovice, Czechia",50.1607829,14.7500022,"Czechia",NA,"Prague, Czechia",50.0596288,14.4464593,"Czechia",NA
4352,"Berryville, Arkansas, United States",36.3704704,-93.5695551,"United States","Arkansas","Fayetteville, Arkansas, United States",36.0625843,-94.1574328,"United States","Arkansas"
4354,"Springdale, Arkansas, United States",36.1867442,-94.1288142,"United States","Arkansas","Springdale, Arkansas, United States",36.1867442,-94.1288142,"United States","Arkansas"
4355,"Budapest, Hungary",47.4813896,19.1460941,"Hungary",NA,"Westlake, Texas, United States",32.991226,-97.1943701,"United States","Texas"
4356,"Tokyo, Japan",35.6768601,139.7638947,"Japan",NA,"Tokyo, Japan",35.6768601,139.7638947,"Japan",NA
4359,"Dallas, Texas, United States",32.7762719,-96.7968559,"United States","Texas","Lake Forest, Illinois, United States",42.2586461,-87.8407055,"United States","Illinois"
4360,"Istanbul, Turkey",41.006381,28.9758715,"Turkey",NA,"Istanbul, Turkey",41.006381,28.9758715,"Turkey",NA
4362,"London, United Kingdom",51.4893335,-0.1440551,"United Kingdom",NA,"Saratoga, California, United States",37.2638324,-122.0230146,"United States","California"
4363,"İliç, Turkey",39.4565909,38.5647141,"Turkey",NA,"Norwich, New York, United States",42.5311809,-75.5235149,"United States","New York"
4364,"Krajková, Czechia",50.2159666,12.534074,"Czechia",NA,"Neustadt an der Waldnaab, Germany",49.7314121,12.1732938,"Germany",NA
4365,"Nobeoka, Japan",32.5823063,131.6649034,"Japan",NA,"Fukuoka, Japan",33.6251241,130.6180016,"Japan",NA
4366,"Osaka, Japan",34.6937569,135.5014539,"Japan",NA,"Tokyo, Japan",35.6768601,139.7638947,"Japan",NA
4368,"Chust, Uzbekistan",40.9966246,71.2273399,"Uzbekistan",NA,"Tashkent, Uzbekistan",41.3123363,69.2787079,"Uzbekistan",NA
4369,"Atyrau, Kazakhstan",47.6605827,50.806202999999996,"Kazakhstan",NA,"Astana, Kazakhstan",51.1159933,71.4677059,"Kazakhstan",NA
4374,"Wyckoff, New Jersey, United States",41.0095417,-74.1729222,"United States","New Jersey","Seattle, Washington, United States",47.6038321,-122.330062,"United States","Washington"
4375,"Westfield, New Jersey, United States",40.651726,-74.3483059,"United States","New Jersey","Gladstone, New Jersey, United States",40.7202907,-74.6662746,"United States","New Jersey"
4377,"Mumbai, Maharashtra, India",19.054999,72.8692035,"India",NA,"Mumbai, Maharashtra, India",19.054999,72.8692035,"India",NA
4378,"San Francisco, California, United States",37.7792588,-122.4193286,"United States","California","Malibu, California, United States",34.035591,-118.689423,"United States","California"
4381,"Amsterdam, Netherlands",52.3730796,4.8924534,"Netherlands",NA,"Baarn, Netherlands",52.2111182,5.2931841,"Netherlands",NA
4383,"Neuen, Netherlands",51.33583,3.82778,"Netherlands",NA,"Eindhoven, Netherlands",51.4392648,5.478633,"Netherlands",NA
